BBL,TotalFeeAmount,NumberOfComplaints,ModeFeeTypeName,ModeFeeTypeCount,ModeLifeCycleName,ModeLifeCycleCount,MeanFeeIssueDate
3018670023,600,3,Complaint,3,Building,3,2017-06-01 08:00:00
3018670029,7400,4,PROJECT BLDG,2,Building,4,2009-09-25 00:00:00
3018670060,200,1,Complaint,1,Building,1,2018-06-07 00:00:00
3018710001,6200,3,PROJECT BLDG,2,Building,3,2018-09-08 08:00:00
3018710018,400,2,Complaint,2,Building,2,2017-05-03 00:00:00
3018710105,7600,10,Route for Inspection,8,Building,10,2012-03-04 14:24:00
3018740001,400,2,Complaint,2,Building,2,2017-10-06 12:00:00
3018930019,7800,12,Route for Inspection,9,Building,12,2012-11-06 04:00:00
3018930061,400,2,Complaint,2,Building,2,2016-11-04 00:00:00
3018940016,1000,5,VIOLATION,5,Building,5,2013-02-01 14:24:00
3019010001,200,1,Complaint,1,Building,1,2017-12-26 00:00:00
3019010007,200,1,Complaint,1,Building,1,2018-04-03 00:00:00
3019010019,200,1,VIOLATION,1,Building,1,2018-05-04 00:00:00
3019030016,800,4,Complaint,4,Building,4,2016-11-17 00:00:00
3019130033,200,1,Complaint,1,Building,1,2018-10-13 00:00:00
3019140026,7400,9,Route for Inspection,7,Building,9,2009-03-14 05:20:00
3019170032,7000,2,PROJECT BLDG,2,Building,2,2010-07-19 12:00:00
3019250033,200,1,Complaint,1,Building,1,2018-05-03 00:00:00
3019260068,400,2,Complaint,2,Building,2,2017-09-12 12:00:00
3019480014,1400,7,Complaint,6,Building,7,2017-10-01 03:25:42
3019480020,600,3,Complaint,3,Building,3,2017-01-03 16:00:00
3019480042,800,4,Complaint,4,Building,4,2018-01-20 12:00:00
3019480063,400,2,VIOLATION,2,Building,2,2017-05-05 12:00:00
3019540002,800,4,Complaint,3,Building,4,2017-03-01 12:00:00
3019590045,4000,2,PROJECT BLDG,2,Building,2,2008-08-22 00:00:00
3019600022,400,2,Complaint,2,Building,2,2017-10-10 12:00:00
3019600038,600,3,Complaint,3,Building,3,2016-07-05 08:00:00
3019610006,400,2,Complaint,2,Building,2,2017-12-16 00:00:00
3019680004,3600,6,Route for Inspection,4,Building,6,2009-09-19 20:00:00
3019680022,1800,9,VIOLATION,8,Building,9,2016-04-18 13:20:00
3019680032,200,1,VIOLATION,1,Building,1,2018-03-15 00:00:00
3019680035,4200,3,PROJECT BLDG,2,Building,3,2012-11-05 08:00:00
3019690093,200,1,Complaint,1,Building,1,2016-08-10 00:00:00
3019700001,1200,6,Complaint,6,Building,6,2017-03-21 20:00:00
3019700022,400,2,Complaint,2,Building,2,2017-10-19 12:00:00
3019700037,12600,21,Route for Inspection,18,Building,21,2009-04-08 08:00:00
3019760007,400,2,Complaint,2,Building,2,2016-11-05 00:00:00
3019760014,200,1,VIOLATION,1,Building,1,2013-04-02 00:00:00
3019770027,16100,53,Route for Inspection,51,Building,53,2011-11-25 07:14:43
3019780025,200,1,VIOLATION,1,Building,1,2016-02-18 00:00:00
3019790003,200,1,Complaint,1,Building,1,2016-10-13 00:00:00
3019790014,400,2,Complaint,2,Building,2,2016-10-22 12:00:00
3019820007,1200,6,Complaint,6,Building,6,2016-10-20 16:00:00
3019820013,600,3,VIOLATION,2,Building,3,2018-04-02 00:00:00
3019820069,400,2,Complaint,2,Building,2,2017-03-14 00:00:00
3019840001,3000,2,PROJECT BLDG,2,Building,2,2012-09-07 12:00:00
3019850005,600,3,Complaint,2,Building,3,2018-09-23 16:00:00
3019870071,200,1,Complaint,1,Building,1,2016-07-20 00:00:00
3019880015,8400,9,Route for Inspection,7,Building,9,2016-08-25 10:40:00
3019890029,1600,8,VIOLATION,8,Building,8,2013-01-05 18:00:00
3019900023,400,2,VIOLATION,2,Building,2,2013-12-09 00:00:00
3019930031,4600,10,Route for Inspection,8,Building,10,2014-06-09 07:12:00
3019940037,600,3,Complaint,3,Building,3,2017-01-14 16:00:00
3020000011,200,1,Complaint,1,Building,1,2018-06-14 00:00:00
3020100037,200,1,Complaint,1,Building,1,2016-09-06 00:00:00
3020140016,200,1,VIOLATION,1,Building,1,2016-10-24 00:00:00
3020140017,200,1,VIOLATION,1,Building,1,2013-07-24 00:00:00
3020150070,800,4,Complaint,4,Building,4,2018-01-27 06:00:00
3020160034,200,1,VIOLATION,1,Building,1,2016-10-04 00:00:00
3020170033,1400,7,VIOLATION,6,Building,7,2018-02-24 13:42:51
3020290006,200,1,Complaint,1,Building,1,2017-05-01 00:00:00
3020300003,200,1,Complaint,1,Building,1,2016-09-23 00:00:00
3020300056,200,1,VIOLATION,1,Building,1,2018-09-04 00:00:00
3020440091,200,1,Complaint,1,Building,1,2018-07-15 00:00:00
3020450100,200,1,Complaint,1,Building,1,2018-12-28 00:00:00
3020720009,1600,8,VIOLATION,7,Building,8,2018-03-16 03:00:00
3020730028,200,1,Complaint,1,Building,1,2018-04-04 00:00:00
3021000065,400,2,Complaint,2,Building,2,2016-10-30 00:00:00
3021020069,2600,13,VIOLATION,11,Building,13,2018-08-10 05:32:18
3021390007,200,1,Complaint,1,Building,1,2016-04-09 00:00:00
3021390014,200,1,Complaint,1,Building,1,2019-01-03 00:00:00
3021460023,800,4,Complaint,4,Building,4,2017-02-21 06:00:00
3021480007,1400,7,Complaint,7,Building,7,2017-09-03 03:25:42
3021600018,6200,31,VIOLATION,24,Building,31,2018-02-28 02:19:21
3021730025,800,4,Complaint,4,Building,4,2017-12-29 12:00:00
3021880020,400,2,Complaint,2,Building,2,2018-01-28 00:00:00
3022060007,800,4,Complaint,4,Building,4,2018-05-20 00:00:00
3022640003,800,4,Complaint,4,Building,4,2017-07-12 12:00:00
3022660012,1200,6,Complaint,6,Building,6,2017-12-24 08:00:00
3022660013,1400,7,Complaint,6,Building,7,2016-05-23 06:51:25
3022700001,600,3,Complaint,3,Building,3,2017-09-18 00:00:00
3022760036,400,2,VIOLATION,2,Building,2,2015-01-28 12:00:00
3023180029,1800,9,Complaint,8,Building,9,2017-07-05 08:00:00
3023200025,400,2,VIOLATION,2,Building,2,2016-03-31 00:00:00
3023520025,200,1,Complaint,1,Building,1,2018-05-31 00:00:00
3023660010,200,1,Complaint,1,Building,1,2017-06-21 00:00:00
3023750016,600,3,VIOLATION,3,Building,3,2014-01-28 08:00:00
3023800001,1000,5,Complaint,5,Building,5,2018-10-07 19:12:00
3023870028,200,1,VIOLATION,1,Building,1,2016-02-10 00:00:00
3024050039,200,1,Complaint,1,Building,1,2016-04-22 00:00:00
3024060037,200,1,Complaint,1,Building,1,2016-02-16 00:00:00
3024070017,400,2,Complaint,2,Building,2,2018-12-11 12:00:00
3024070041,200,1,Complaint,1,Building,1,2016-02-18 00:00:00
3024120007,200,1,Complaint,1,Building,1,2018-05-19 00:00:00
3024180029,200,1,VIOLATION,1,Building,1,2013-02-28 00:00:00
3024190019,800,4,Complaint,4,Building,4,2017-11-22 18:00:00
3024200015,400,2,Complaint,2,Building,2,2018-11-07 00:00:00
3024200022,200,1,Complaint,1,Building,1,2016-10-21 00:00:00
3024210014,600,3,Complaint,3,Building,3,2016-11-03 08:00:00
3024210016,200,1,Complaint,1,Building,1,2018-09-25 00:00:00
3024250008,200,1,VIOLATION,1,Building,1,2013-08-08 00:00:00
3024300029,400,2,Complaint,2,Building,2,2018-10-24 00:00:00
3024310001,200,1,Complaint,1,Building,1,2016-09-10 00:00:00
3024320012,400,2,Complaint,1,Building,2,2015-10-11 00:00:00
3024330012,2400,12,Complaint,10,Building,12,2016-03-24 08:00:00
3024330032,800,4,Complaint,3,Building,4,2017-06-20 12:00:00
3024360010,200,1,Complaint,1,Building,1,2016-11-28 00:00:00
3024370025,400,2,Complaint,2,Building,2,2016-11-20 12:00:00
3024430001,200,1,VIOLATION,1,Building,1,2018-04-27 00:00:00
3024490016,200,1,Complaint,1,Building,1,2019-02-04 00:00:00
3024500031,600,3,Complaint,3,Building,3,2017-11-08 16:00:00
3024510007,200,1,Complaint,1,Building,1,2018-10-18 00:00:00
3024630021,200,1,Complaint,1,Building,1,2018-04-26 00:00:00
3024830052,10800,16,VIOLATION,13,Building,16,2014-07-16 13:30:00
3024870041,3200,16,VIOLATION,16,Building,16,2013-07-14 10:30:00
3024880018,1200,6,Complaint,6,Building,6,2016-07-06 20:00:00
3025030024,200,1,VIOLATION,1,Building,1,2014-02-18 00:00:00
3025040041,400,2,VIOLATION,2,Building,2,2016-08-26 00:00:00
3025040066,800,4,VIOLATION,4,Building,4,2014-09-17 06:00:00
3025050049,600,3,VIOLATION,3,Building,3,2013-10-09 00:00:00
3025220006,3200,16,Complaint,16,Building,16,2017-06-21 03:00:00
3025230005,400,2,Complaint,2,Building,2,2016-04-27 12:00:00
3025230016,400,2,Complaint,1,Building,2,2019-02-07 12:00:00
3025230057,6200,3,PROJECT BLDG,2,Building,3,2016-09-10 08:00:00
3025400001,800,4,Complaint,4,Building,4,2018-06-21 18:00:00
3025490023,200,1,Complaint,1,Building,1,2017-07-10 00:00:00
3025590026,400,2,Complaint,2,Building,2,2018-05-05 12:00:00
3025660031,200,1,Complaint,1,Building,1,2018-06-23 00:00:00
3025930019,200,1,Complaint,1,Building,1,2018-06-30 00:00:00
3025950017,800,4,Complaint,4,Building,4,2017-10-29 12:00:00
3025980027,1000,5,Complaint,5,Building,5,2017-08-06 09:36:00
3026500024,6600,5,PROJECT BLDG,2,Building,5,2017-06-12 19:12:00
3026570036,400,2,Complaint,1,Building,2,2018-05-14 00:00:00
3026790032,400,2,VIOLATION,2,Building,2,2013-11-30 12:00:00
3026820050,200,1,Complaint,1,Building,1,2018-01-29 00:00:00
3026860008,400,2,Complaint,2,Building,2,2018-12-06 12:00:00
3026900056,400,2,Complaint,2,Building,2,2016-02-14 00:00:00
3026910056,200,1,Complaint,1,Building,1,2017-06-21 00:00:00
3026920004,600,3,VIOLATION,3,Building,3,2013-11-27 08:00:00
3026980019,200,1,Complaint,1,Building,1,2016-08-29 00:00:00
3027030010,400,2,VIOLATION,2,Building,2,2016-11-19 12:00:00
3027060018,200,1,VIOLATION,1,Building,1,2017-03-20 00:00:00
3027200015,400,2,Complaint,2,Building,2,2016-11-21 00:00:00
3027210032,1000,5,Complaint,5,Building,5,2017-06-11 19:12:00
3027227501,200,1,VIOLATION,1,Building,1,2018-10-04 00:00:00
3027320008,200,1,Complaint,1,Building,1,2018-08-04 00:00:00
3027390035,600,3,Complaint,3,Building,3,2016-06-15 16:00:00
3027460027,400,2,Complaint,2,Building,2,2016-09-02 00:00:00
3027570026,200,1,VIOLATION,1,Building,1,2016-12-09 00:00:00
3027570033,200,1,VIOLATION,1,Building,1,2018-10-31 00:00:00
3027570034,200,1,VIOLATION,1,Building,1,2018-10-31 00:00:00
3027630014,800,4,Complaint,4,Building,4,2017-08-15 00:00:00
3027780003,600,3,Complaint,3,Building,3,2017-05-18 08:00:00
3027850001,400,2,Complaint,2,Building,2,2017-09-24 12:00:00
3027880002,200,1,Complaint,1,Building,1,2019-02-02 00:00:00
3027880005,9400,9,Route for Inspection,7,Building,9,2018-10-31 16:00:00
3027890035,2000,10,Complaint,7,Building,10,2017-02-15 19:12:00
3027900012,200,1,Complaint,1,Building,1,2016-11-28 00:00:00
3027920002,200,1,Complaint,1,Building,1,2016-12-08 00:00:00
3027920013,600,3,Complaint,3,Building,3,2018-07-14 08:00:00
3027920032,200,1,Complaint,1,Building,1,2018-07-02 00:00:00
3027920035,600,3,Complaint,3,Building,3,2017-02-16 00:00:00
3029170025,400,2,Complaint,2,Building,2,2019-02-20 12:00:00
3030040034,200,1,Complaint,1,Building,1,2019-01-09 00:00:00
3030040041,9700,22,VIOLATION,15,Building,22,2016-02-09 21:49:05
3030080006,200,1,Complaint,1,Building,1,2018-08-29 00:00:00
3030190084,200,1,VIOLATION,1,Building,1,2018-04-23 00:00:00
3030220016,200,1,Complaint,1,Building,1,2018-10-05 00:00:00
3030220025,400,2,Complaint,2,Building,2,2017-08-21 00:00:00
3030370026,200,1,Complaint,1,Building,1,2018-07-12 00:00:00
3030370028,1200,6,Complaint,6,Building,6,2018-06-24 08:00:00
3030450011,400,2,Complaint,2,Building,2,2018-01-01 00:00:00
3030520023,200,1,Complaint,1,Building,1,2016-02-22 00:00:00
3030550014,1400,7,Complaint,7,Building,7,2018-05-10 00:00:00
3030620004,400,2,VIOLATION,2,Building,2,2014-08-16 00:00:00
3030700030,800,4,Complaint,4,Building,4,2018-01-15 12:00:00
3030710004,7000,2,PROJECT BLDG,2,Building,2,2018-09-27 12:00:00
3030770001,200,1,Complaint,1,Building,1,2019-02-12 00:00:00
3030880020,800,4,Complaint,4,Building,4,2017-06-24 18:00:00
3030930025,200,1,Complaint,1,Building,1,2018-04-20 00:00:00
3030930026,1400,7,VIOLATION,5,Building,7,2018-01-14 17:08:34
3030970002,200,1,Complaint,1,Building,1,2018-04-28 00:00:00
3031060001,400,2,Complaint,2,Building,2,2017-11-11 00:00:00
3031090007,4000,2,PROJECT BLDG,2,Building,2,2008-07-23 12:00:00
3031100028,600,3,VIOLATION,3,Building,3,2016-10-21 16:00:00
3031270026,800,4,Complaint,4,Building,4,2018-05-03 06:00:00
3031330025,9100,18,Route for Inspection,16,Building,18,2009-05-19 06:40:00
3031340038,400,2,Complaint,2,Building,2,2017-02-08 12:00:00
3031340042,7400,9,Route for Inspection,7,Building,9,2014-02-26 13:20:00
3031350013,7000,7,Route for Inspection,5,Building,7,2017-03-07 06:51:25
3031350041,200,1,VIOLATION,1,Building,1,2014-10-02 00:00:00
3031390012,2200,11,VIOLATION,9,Building,11,2015-01-04 10:54:32
3031500031,200,1,Complaint,1,Building,1,2018-09-21 00:00:00
3031510012,600,3,VIOLATION,3,Building,3,2018-02-27 08:00:00
3031540001,200,1,Complaint,1,Building,1,2018-12-17 00:00:00
3031570015,600,3,VIOLATION,3,Building,3,2012-12-06 08:00:00
3031570024,200,1,VIOLATION,1,Building,1,2017-03-23 00:00:00
3031580045,3000,1,PROJECT BLDG,1,Building,1,2010-05-18 00:00:00
3031600015,3000,2,PROJECT BLDG,2,Demolished,2,2012-09-06 12:00:00
3031640018,9000,17,Route for Inspection,15,Building,17,2013-05-26 00:00:00
3031650001,200,1,VIOLATION,1,Building,1,2018-11-28 00:00:00
3031650008,200,1,VIOLATION,1,Building,1,2017-03-20 00:00:00
3031650027,3200,3,PROJECT BLDG,2,Building,3,2009-08-11 16:00:00
3031650033,200,1,Complaint,1,Building,1,2017-09-26 00:00:00
3031650041,7800,11,Route for Inspection,9,Building,11,2010-05-02 15:16:21
3031650047,2500,1,PROJECT BLDG,1,Building,1,2010-05-19 00:00:00
3031660019,9900,12,Route for Inspection,5,Building,12,2018-05-16 14:00:00
3031660035,200,1,Complaint,1,Building,1,2018-09-05 00:00:00
3031660042,1000,5,Complaint,5,Building,5,2018-09-15 14:24:00
3031660047,400,2,Complaint,2,Building,2,2016-12-03 12:00:00
3031660050,1000,5,Complaint,5,Building,5,2018-12-31 04:48:00
3031710013,11800,59,Complaint,38,Building,59,2017-06-28 17:05:05
3031710057,7600,25,Route for Inspection,23,Building,25,2012-07-10 21:07:12
3031710065,200,1,Complaint,1,Building,1,2017-09-28 00:00:00
3031720003,600,3,Complaint,3,Building,3,2018-02-07 16:00:00
3031720005,1000,5,Complaint,4,Building,5,2017-01-24 09:36:00
3031720006,8400,4,Complaint,2,Building,4,2016-04-25 06:00:00
3031720035,800,4,Complaint,2,Building,4,2018-11-04 00:00:00
3031720043,200,1,Complaint,1,Building,1,2017-12-22 00:00:00
3031720047,6400,19,Route for Inspection,17,Demolished,19,2011-01-21 10:06:18
3031720049,600,3,VIOLATION,2,Building,3,2015-04-18 00:00:00
3031720050,200,1,VIOLATION,1,Building,1,2018-03-02 00:00:00
3031730024,200,1,Complaint,1,Building,1,2018-07-17 00:00:00
3031730034,3000,2,PROJECT BLDG,2,Building,2,2008-08-23 00:00:00
3031740010,6600,5,Route for Inspection,3,Building,5,2013-11-21 14:24:00
3031740023,600,3,Complaint,3,Building,3,2016-12-16 00:00:00
3031740042,6000,2,PROJECT BLDG,2,Building,2,2008-08-23 00:00:00
3031750003,600,3,Complaint,3,Building,3,2016-06-22 16:00:00
3031750023,600,3,Complaint,3,Building,3,2018-06-05 08:00:00
3031750024,400,2,Complaint,1,Building,2,2018-05-26 12:00:00
3031750025,200,1,Complaint,1,Building,1,2017-06-01 00:00:00
3031750031,7600,10,Route for Inspection,8,Building,10,2011-02-23 16:48:00
3031750037,800,4,Complaint,4,Building,4,2018-11-08 18:00:00
3031830032,6000,2,PROJECT BLDG,2,Building,2,2009-07-23 12:00:00
3031840012,200,1,Complaint,1,Building,1,2018-01-05 00:00:00
3031860023,200,1,Complaint,1,Building,1,2016-06-23 00:00:00
3031860041,200,1,Complaint,1,Building,1,2018-09-26 00:00:00
3031870041,400,2,Complaint,2,Building,2,2016-11-16 00:00:00
3031870052,800,4,VIOLATION,3,Building,4,2018-01-12 12:00:00
3031940015,3000,2,PROJECT BLDG,2,Building,2,2011-11-08 00:00:00
3031940017,4400,9,Route for Inspection,7,Building,9,2011-01-12 00:00:00
3031960024,400,2,Complaint,2,Building,2,2018-03-03 12:00:00
3031970018,600,3,Complaint,3,Building,3,2017-08-15 08:00:00
3031970021,1000,5,Complaint,5,Building,5,2018-03-16 09:36:00
3031970022,1200,6,VIOLATION,6,Building,6,2013-01-08 04:00:00
3031970052,9000,17,Route for Inspection,15,Building,17,2009-05-22 15:31:45
3032010034,400,2,Complaint,2,Building,2,2018-02-04 00:00:00
3032010040,600,3,Complaint,3,Building,3,2018-03-02 16:00:00
3032070010,600,3,Complaint,2,Building,3,2016-09-03 08:00:00
3032080033,7000,7,Route for Inspection,5,Building,7,2008-08-12 03:25:42
3032080052,8400,9,Route for Inspection,7,Building,9,2017-10-07 10:40:00
3032090022,200,1,Complaint,1,Building,1,2016-05-07 00:00:00
3032110021,400,2,Complaint,2,Building,2,2018-01-12 00:00:00
3032110029,200,1,Complaint,1,Building,1,2016-09-15 00:00:00
3032110036,6000,2,PROJECT BLDG,2,Building,2,2013-09-20 12:00:00
3032150003,600,3,VIOLATION,3,Building,3,2014-02-23 16:00:00
3032150044,200,1,Complaint,1,Building,1,2017-08-04 00:00:00
3032190003,200,1,Complaint,1,Building,1,2017-06-15 00:00:00
3032190012,400,2,Complaint,2,Building,2,2016-09-26 12:00:00
3032190048,9400,19,Route for Inspection,17,Building,19,2010-01-13 21:28:25
3032200022,200,1,Complaint,1,Building,1,2016-10-31 00:00:00
3032200028,800,4,Complaint,2,Building,4,2016-02-02 18:00:00
3032200037,10200,23,Route for Inspection,21,Building,23,2010-10-01 17:44:20
3032200041,1800,9,Complaint,9,Building,9,2018-01-17 00:00:00
3032220018,1600,8,Complaint,8,Building,8,2017-08-03 21:00:00
3032320067,200,1,Complaint,1,Demolished,1,2015-12-11 00:00:00
3032320074,200,1,Complaint,1,Building,1,2016-10-11 00:00:00
3032340012,3000,2,PROJECT BLDG,2,Building,2,2015-10-07 00:00:00
3032340030,6000,2,PROJECT BLDG,2,Building,2,2016-09-08 12:00:00
3032340032,6800,6,VIOLATION,3,Building,6,2015-03-19 12:00:00
3032340047,400,2,Complaint,2,Building,2,2018-09-28 00:00:00
3032350047,6000,2,PROJECT BLDG,2,Building,2,2016-05-20 00:00:00
3032360004,600,3,Complaint,3,Building,3,2017-12-07 16:00:00
3032360008,400,2,Complaint,2,Building,2,2018-06-28 12:00:00
3032360013,200,1,Complaint,1,Building,1,2019-01-14 00:00:00
3032360029,200,1,Complaint,1,Building,1,2018-02-11 00:00:00
3032360045,600,3,Complaint,3,Building,3,2019-01-29 08:00:00
3032360049,600,3,Complaint,3,Building,3,2017-07-07 00:00:00
3032360050,200,1,Complaint,1,Building,1,2016-04-11 00:00:00
3032370008,200,1,Complaint,1,Building,1,2017-11-16 00:00:00
3032370010,8200,13,Route for Inspection,11,Building,13,2010-10-18 18:27:41
3032370056,8800,6,Route for Inspection,3,Building,6,2015-12-12 00:00:00
3032370057,200,1,Complaint,1,Building,1,2016-10-13 00:00:00
3032370063,200,1,Complaint,1,Building,1,2018-08-27 00:00:00
3032430062,400,2,VIOLATION,2,Demolished,2,2013-12-11 00:00:00
3032450028,10800,16,Route for Inspection,11,Building,16,2017-11-07 22:30:00
3032460012,9000,17,Route for Inspection,15,Building,17,2017-01-29 01:24:42
3032460021,200,1,VIOLATION,1,Building,1,2014-02-12 00:00:00
3032460023,200,1,Complaint,1,Building,1,2018-09-03 00:00:00
3032460042,6000,2,PROJECT BLDG,2,Building,2,2009-08-01 00:00:00
3032470014,200,1,Complaint,1,Building,1,2018-07-17 00:00:00
3032470016,600,3,Complaint,3,Building,3,2017-11-16 00:00:00
3032470021,6800,6,Route for Inspection,3,Building,6,2017-11-18 00:00:00
3032470026,6200,3,PROJECT BLDG,2,Building,3,2013-05-15 00:00:00
3032470028,8400,14,Route for Inspection,12,Building,14,2009-08-15 05:08:34
3032490001,200,1,Complaint,1,Building,1,2017-07-14 00:00:00
3032490004,8000,2,PROJECT BLDG,2,Building,2,2015-09-21 12:00:00
3032530018,200,1,Complaint,1,Building,1,2017-08-21 00:00:00
3032530022,14000,47,Route for Inspection,45,Building,47,2011-06-11 08:40:51
3032530027,400,2,VIOLATION,2,Building,2,2014-07-30 12:00:00
3032550003,200,1,Complaint,1,Building,1,2016-11-10 00:00:00
3032550006,4200,3,PROJECT BLDG,2,Building,3,2009-10-31 08:00:00
3032550014,4000,2,PROJECT BLDG,2,Building,2,2012-09-19 12:00:00
3032570004,13200,38,Route for Inspection,36,Building,38,2010-05-19 04:25:15
3032580011,400,2,Complaint,2,Building,2,2017-12-10 12:00:00
3032580016,1600,8,Complaint,8,Building,8,2016-11-22 18:00:00
3032580019,200,1,Complaint,1,Building,1,2016-07-12 00:00:00
3032580025,8800,6,Route for Inspection,4,Building,6,2008-10-14 00:00:00
3032580026,1000,5,Complaint,5,Building,5,2017-09-18 04:48:00
3032580027,10200,14,Route for Inspection,9,Building,14,2017-12-09 18:51:25
3032580044,200,1,Complaint,1,Building,1,2017-12-07 00:00:00
3032580049,6000,2,PROJECT BLDG,2,Building,2,2018-09-17 12:00:00
3032590014,200,1,Complaint,1,Building,1,2017-08-22 00:00:00
3032590016,200,1,Complaint,1,Building,1,2017-10-30 00:00:00
3032630002,3600,5,Route for Inspection,3,Building,5,2018-11-04 14:24:00
3032650007,3200,16,VIOLATION,9,Building,16,2016-07-27 15:00:00
3032650016,200,1,VIOLATION,1,Building,1,2018-12-03 00:00:00
3032660004,2400,12,VIOLATION,9,Building,12,2018-09-19 18:00:00
3032700006,2600,13,VIOLATION,10,Building,13,2016-10-24 18:27:41
3032700021,600,3,Complaint,3,Building,3,2018-11-15 08:00:00
3032700035,800,4,VIOLATION,3,Building,4,2018-09-24 12:00:00
3032710004,1400,7,VIOLATION,6,Building,7,2017-07-23 20:34:17
3032750006,200,1,VIOLATION,1,Building,1,2014-06-06 00:00:00
3032750042,400,2,VIOLATION,2,Building,2,2015-11-02 00:00:00
3032760032,200,1,Complaint,1,Building,1,2016-02-16 00:00:00
3032780017,8000,13,Route for Inspection,11,Building,13,2013-02-07 11:04:36
3032780037,400,2,Complaint,2,Building,2,2018-10-30 12:00:00
3032780038,1000,5,Complaint,3,Building,5,2018-01-12 04:48:00
3032790014,200,1,Complaint,1,Building,1,2016-06-10 00:00:00
3032790015,200,1,Complaint,1,Building,1,2017-10-20 00:00:00
3032790023,200,1,Complaint,1,Building,1,2016-11-21 00:00:00
3032790041,200,1,Complaint,1,Building,1,2019-01-07 00:00:00
3032790047,3800,19,VIOLATION,19,Building,19,2015-03-31 16:25:15
